%time,field.v,field.h,field.vl,field.actual_v,field.u,field.rpm,field.pwm
1423689535323488996,0.166244569159,3.16968,0.0,1.5844,0.89381756327,170.0,1435
1423689535440435663,0.166089991478,3.16968,0.0,1.398,0.904288966324,150.0,1435
1423689535557903996,0.166050870358,3.16968,0.0,1.398,0.906939179448,150.0,1435
1423689535674051663,0.166040970201,3.19216,0.0,1.398,0.968966090051,150.0,1435
1423689535792298996,0.166714921309,3.22588,0.0,1.398,1.01511038427,150.0,1435
1423689535911828996,0.167897578481,3.28208,0.0918376847023,0.0,4.44963710596,0.0,1434
1423689536029765329,0.206946047663,3.36076,0.452236069375,0.0,4.44960171676,0.0,1434
1423689536150815996,0.245991929782,3.45068,1.01601224634,0.0,4.44956709222,0.0,1433
1423689536270431663,0.285035225009,3.5406,1.44729077163,0.0,4.44953323219,0.0,1433
1423689536388519996,0.324075933516,3.60804,1.48127040549,0.0,4.44950013651,0.0,1432
1423689536505768996,0.363114055476,3.68672,1.337367417,0.0,4.44946780504,0.0,1431
1423689536627315996,0.402149591059,3.73168,1.02169805584,0.0,4.44943623762,0.0,1430
1423689536748730329,0.441182540439,3.78788,0.862929210305,0.0,4.44940543411,0.0,1429
1423689536866420996,0.480212903786,3.8216,0.709967427478,0.0,4.44937539435,0.0,1428
1423689536985407663,0.519240681273,3.85532,0.651185527804,0.0,4.44934611818,0.0,1427
1423689537103657996,0.558265873071,3.8778,0.627711315431,0.0,4.44931760547,0.0,1426
1423689537223884996,0.597288479353,3.90028,0.608257302289,0.0,4.44928985604,0.0,1425
1423689537344124663,0.636308500289,3.91152,0.654974789184,0.0,4.44926286977,0.0,1423
1423689537467984663,0.675325936053,3.91152,0.706613404224,0.0,4.44923664649,0.0,1422
1423689537585818330,0.714340786815,3.91152,0.704600007344,0.0,4.44921118605,0.0,1420
1423689537703677996,0.753353052748,3.91152,0.716453071882,0.0,4.44918648829,0.0,1419
1423689537822419330,0.792362734024,3.91152,0.754874144853,0.0,4.44916255308,0.0,1417
1423689537941475996,0.831369830813,3.91152,0.808766747933,0.0,4.44913938026,0.0,1415
1423689538058829330,0.870374343288,3.90028,0.793482406703,0.0,4.44911696967,0.0,1413
1423689538175359996,0.909376271621,3.90028,0.845889590784,0.0,4.44909532117,0.0,1411
1423689538293837996,0.948375615983,3.90028,0.929663270295,0.0,4.4490744346,0.0,1409
1423689538417585663,0.987372376546,3.88904,0.926032726012,0.16776,4.44905430982,18.0,1407
1423689538536112330,1.02636655348,3.88904,0.988658237834,0.16776,4.44903494666,18.0,1405
1423689538654007330,1.06535814696,3.88904,1.06481027955,0.16776,4.44901634499,18.0,1403
1423689538770448663,1.10434715716,3.88904,1.12469218305,0.16776,4.44899850465,18.0,1401
1423689538887966330,1.14333358424,3.88904,1.16547105521,0.0,4.44898142548,0.0,1399
1423689539003501996,1.18231742839,3.88904,1.19591069001,0.0,4.44896510734,0.0,1396
1423689539122675996,1.22129868976,3.88904,1.22523183509,0.0,4.44894955007,0.0,1394
1423689539239485663,1.26027736854,3.88904,1.25832502916,0.72696,4.44893475353,78.0,1393
1423689539357531996,1.29925346489,3.88904,1.29575711601,0.72696,4.44892071757,78.0,1391
1423689539474355996,1.33822697899,3.90028,1.39588804744,0.72696,4.44890744202,78.0,1390
1423689539593087663,1.37719791101,3.90028,1.44977197514,0.72696,4.44889492675,78.0,1389
1423689539709505996,1.41616626111,3.91152,1.51690490065,1.09976,4.4488831716,118.0,1388
1423689539826443996,1.45513202948,3.92276,1.59130297387,1.09976,4.44887217642,118.0,1387
1423689539948233330,1.49409521628,3.92276,1.57254717101,1.09976,4.44886194105,118.0,1386
1423689540066293996,1.53305582168,3.934,1.61002313827,1.09976,4.44885246536,118.0,1385
1423689540184952663,1.57201384586,3.94524,1.66949101829,1.34208,4.44884374918,144.0,1385
1423689540302884996,1.61096928898,3.95648,1.72663495922,1.34208,4.44883579237,144.0,1384
1423689540418864996,1.64992215122,3.96772,1.76665944327,1.34208,4.44882859477,144.0,1384
1423689540540963996,1.68887243276,4.00144,1.81367158954,1.45392,4.44882215623,156.0,1383
1423689540662767330,1.72782013375,4.01268,1.93592584331,1.45392,4.44881647661,156.0,1383
1423689540781147996,1.76676525438,4.03516,1.99710879406,1.45392,4.44881155575,156.0,1382
1423689540897564996,1.80570779481,4.0464,2.02698420381,1.52848,4.44880739351,164.0,1381
1423689541014537996,1.84464775522,4.06888,2.04783135803,1.52848,4.44880398972,164.0,1381
1423689541136325663,1.88358513578,4.09136,2.12367750223,1.52848,4.44880134425,164.0,1380
1423689541254605996,1.92251993665,4.11384,2.19307274441,1.64032,4.44879945693,176.0,1379
1423689541371720663,1.96145215802,4.11384,2.10021507536,1.64032,4.44879832763,176.0,1379
1423689541488807663,2.00038180004,4.13632,2.11925480933,1.73352,4.44879795618,186.0,1378
1423689541604519330,2.03930886291,4.13632,2.07355231362,1.73352,3.25010511766,186.0,1377
1423689541720316663,2.0650177418,4.14756,2.10492174091,1.73352,1.95567401307,186.0,1377
1423689541836613996,2.0764537955,4.14756,2.09492461486,1.84536,1.54150713949,198.0,1376
1423689541952342996,2.08332289417,4.14756,2.07853302868,1.84536,1.29277483912,198.0,1376
1423689542069680996,2.08744925936,4.14756,2.07401089792,1.9572,1.01465968948,210.0,1375
1423689542186893996,2.08850912749,4.14756,2.07943538598,1.9572,0.99637884615,210.0,1375
1423689542303021330,2.08936737853,4.13632,2.00980140334,1.9572,0.351819676654,210.0,1375
1423689542419247330,2.08311930149,4.12508,1.95584903489,2.0504,-1.74698703752,220.0,1375
1423689542539973996,2.05373227598,4.11384,1.99558191464,2.0504,2.02751030231,220.0,1375
1423689542657318663,2.06596107606,4.09136,1.92874509533,2.06904,-2.3033861129,222.0,1375
1423689542773950996,2.0304408856,4.09136,1.87340486893,2.06904,-3.21593570804,222.0,1375
1423689542891213330,1.98486218092,4.06888,1.85874093635,2.12496,-1.44380876839,228.0,1375
1423689543009322330,1.95882421029,4.0464,1.74599573741,2.12496,-6.05546893672,228.0,1375
1423689543126170330,1.88194433815,4.03516,1.69255363411,2.12496,-4.54959039644,228.0,1376
1423689543244579663,1.82167183827,4.02392,1.68633477503,2.1436,-1.40213586947,230.0,1377
1423689543363815996,1.796104009,4.02392,1.73020175508,2.1436,2.52239787513,230.0,1377
1423689543478739996,1.81380589698,4.02392,1.79112369508,2.1436,4.4488066232,230.0,1378
1423689543596013663,1.85274532087,4.03516,1.90932488578,2.1436,4.44880337713,230.0,1379
1423689543715470330,1.89168216495,4.05764,2.09917962149,2.18088,4.44880088933,234.0,1380
1423689543842731663,1.93061642938,4.08012,2.23723020072,2.18088,4.44879915966,234.0,1380
1423689543966664663,1.96954811434,4.08012,2.13124158219,2.18088,4.44879818797,234.0,1381
1423689544084584331,2.00847721999,4.12508,2.17447599249,2.18088,3.70573837998,234.0,1381
1423689544200223998,2.03921150632,4.14756,2.27328089563,2.1436,1.71331712616,230.0,1381
1423689544315775331,2.04797728804,4.17004,2.33930737258,2.1436,0.873159027387,230.0,1382
